ACC,StudySize,Status,Releasedate,SubmissionDate,UserName,Technique,AccShort,StudyID,UpdateDate,nmr_size,ms_size,Empty?,150
MTBLS351,12427264,Submitted,31/08/2017,03/06/2016,Matej Oresic,GCxGC-TOF-MS;UPLC-QTOF-MS,351,535,20/09/2018,0,12427264,"201,708.00",201606
MTBLS352,3.99E+11,Public,26/04/2017,06/06/2016,Yanqun Fan,UPLC-QTOF-MS,352,536,26/04/2017,0,3.99E+11,"201,704.00",201606
MTBLS353,,,,,,,353,,,,,,
MTBLS354,73138102272,Public,11/08/2016,08/06/2016,Yan Bingpeng,UPLC-QTOF-MS,354,539,05/09/2017,0,73138102272,"201,608.00",201606
MTBLS355,5495128064,Public,17/07/2017,16/06/2016,Elisabeth Georgii,DI-FT-ICR-MS;GC-TOF-MS,355,564,05/09/2017,0,5495128064,"201,707.00",201606
MTBLS356,103473152,Public,06/09/2017,19/06/2016,Angelica Palisi,NMR,356,581,06/09/2017,103473152,0,"201,709.00",201606
MTBLS357,34648064,Dormant,01/05/2017,24/06/2016,Zhengjun Wang,No data supplied,357,584,24/06/2016,0,34648064,"201,705.00",201606
MTBLS358,1117736960,Public,20/02/2017,29/06/2016,Sam Ansari,UPLC-LTQ-MS;DI-LTQ-MS,358,604,06/09/2017,0,1117736960,"201,702.00",201606
MTBLS359,25073913856,Public,16/02/2017,03/07/2016,Caroline Rempe,LC-LTQ-MS,359,605,07/09/2017,0,25073913856,"201,702.00",201607
MTBLS360,622714880,Public,09/10/2017,06/07/2016,Darren Creek,UPLC-LTQ-MS/MS,360,609,09/10/2017,0,622714880,"201,710.00",201607
MTBLS361,24449024,Public,09/10/2017,12/07/2016,Zhenyu Li,NMR,361,623,09/10/2017,24449024,0,"201,710.00",201607
MTBLS362,1553027072,Public,22/12/2016,13/07/2016,Timothy R Fallon,LC-LTQ-MS/MS,362,624,11/10/2017,0,1553027072,"201,612.00",201607
MTBLS363,875139072,Public,13/10/2017,16/07/2016,Nancy Engle,GC-Q-MS,363,627,13/10/2017,0,875139072,"201,710.00",201607
MTBLS364,50994372608,Public,07/03/2017,18/07/2016,Manuja Kaluarachchi,UPLC-QTOF-MS,364,642,07/03/2017,0,50994372608,"201,703.00",201607
MTBLS365,450560,Submitted,13/07/2019,13/07/2018,Metabolon Submission,,365,365,13/07/2018,0,450560,"201,907.00",201807
MTBLS366,1578827776,Public,31/10/2016,22/07/2016,Krista Longnecker,DI-FT-ICR-MS,366,645,13/10/2017,0,1578827776,"201,610.00",201607
MTBLS367,339714048,Public,16/10/2017,22/07/2016,Alexander Hollis,NMR,367,646,17/10/2017,339714048,0,"201,710.00",201607
MTBLS368,2877075456,Public,09/09/2016,28/07/2016,Samuel Trammell,HPLC-QTOF-MS;UPLC-TQ-MS/MS,368,667,18/10/2017,0,2877075456,"201,609.00",201607
MTBLS369,339968,Submitted,31/08/2016,08/08/2016,Christopher Armstrong,NMR,369,701,19/10/2017,339968,0,"201,608.00",201608
MTBLS370,17877975040,Public,20/02/2017,11/08/2016,Stefan Weidt,GC-LTQ-MS,370,704,20/10/2017,0,17877975040,"201,702.00",201608
MTBLS371,1089536,Submitted,21/09/2016,15/08/2016,Nisha Stephan,UPLC-LTQ-MS/MS;GC-Q-MS,371,706,13/09/2016,0,1089536,"201,609.00",201608
MTBLS372,8269340672,Public,09/11/2016,17/08/2016,Christine Sambles,HPLC-QTOF-MS/MS,372,708,12/09/2017,0,8269340672,"201,611.00",201608
MTBLS373,2.04E+12,Public,13/12/2016,24/08/2016,Fuhrer Tobias,FIA-QTOF-MS,373,722,13/12/2016,0,2.04E+12,"201,612.00",201608
MTBLS374,393633792,Public,07/03/2017,07/09/2016,Manuja Kaluarachchi,NMR,374,726,07/03/2017,393633792,0,"201,703.00",201609
MTBLS375,2916216832,Public,23/10/2017,11/09/2016,Jingjing Cao,UPLC-LTQ-MS,375,732,23/10/2017,0,2916216832,"201,710.00",201609
MTBLS376,63856390144,Public,20/02/2017,12/09/2016,Hiroyuki Yamamoto,CE-TOF-MS,376,734,23/10/2017,0,63856390144,"201,702.00",201609
MTBLS377,65536,Submitted,12/09/2017,12/09/2016,Manoj Bhasin,Insufficient data supplied,377,736,12/09/2016,0,65536,"201,709.00",201609
MTBLS378,3071209472,Public,05/12/2016,14/09/2016,Andrew Palmer,LC-LTQ-MS/MS,378,738,24/10/2017,0,3071209472,"201,612.00",201609
MTBLS379,25316216832,Public,27/10/2017,15/09/2016,mengnan huang,UPLC-QTOF-MS/MS,379,739,27/10/2017,0,25316216832,"201,710.00",201609
MTBLS380,14348091392,Public,27/10/2017,16/09/2016,"Cecilia Castro, Xuefei Li",UPLC-QTOF-MS,380,740,27/10/2017,0,14348091392,"201,710.00",201609
MTBLS381,814452736,Public,24/10/2016,22/09/2016,Steffen Neumann,UPLC-QTOF-MS,381,743,24/10/2016,0,814452736,"201,610.00",201609
MTBLS382,23916544,Public,27/10/2017,23/09/2016,"Xuefei Li, Cecilia Castro",NMR,382,744,27/10/2017,23916544,0,"201,710.00",201609
MTBLS383,11857719296,Public,01/11/2017,26/09/2016,Simon Cameron,REI-QTOF-MS,383,747,01/11/2017,0,11857719296,"201,711.00",201609
MTBLS384,4832247808,Public,12/06/2017,28/09/2016,"tao peng, Yann GUITTON",HPLC-LTQ-MS,384,748,12/06/2017,0,4832247808,"201,706.00",201609
MTBLS385,3605237760,Public,10/01/2017,28/09/2016,James S McKenzie,3D DESI imaging MS,385,749,10/01/2017,0,3605237760,"201,701.00",201609
MTBLS386,28160000,Public,06/11/2017,30/09/2016,Vadim Yanshole,NMR,386,752,06/11/2017,28160000,0,"201,711.00",201609
MTBLS387,8396800,Public,07/11/2017,04/10/2016,Jueun Lee,NMR,387,755,07/11/2017,8396800,0,"201,711.00",201610
MTBLS388,1998848,Dormant,12/10/2016,05/10/2016,Weidong Dai,Insufficient data supplied,388,757,05/10/2016,0,1998848,"201,610.00",201610
MTBLS389,1.15E+11,Public,05/02/2018,18/10/2016,Steffen Neumann,UPLC-TOF-MS,389,766,05/02/2018,0,1.15E+11,"201,802.00",201610
MTBLS390,188928000,Public,27/10/2017,18/10/2016,"Cecilia Castro, Xuefei Li",GC-FID,390,767,27/10/2017,0,188928000,"201,710.00",201610
MTBLS391,292057088,Public,27/10/2017,19/10/2016,Juergen Hartler,HPLC-LTQ-MS;UPLC-LTQ-MS;UPLC-QTOF-MS/MS,391,768,29/11/2017,0,292057088,"201,710.00",201610
MTBLS392,51112411136,Public,14/11/2017,24/10/2016,Irene Stefanini,GCxGC-TOF-MS,392,789,14/11/2017,0,51112411136,"201,711.00",201610
MTBLS393,4741402624,Public,16/11/2017,26/10/2016,Yun Xu,GC-TOF-MS,393,796,16/11/2017,0,4741402624,"201,711.00",201610
MTBLS394,37938769920,Public,27/10/2017,26/10/2016,Juergen Hartler,HPLC-QTOF-MS;UPLC-QTOF-MS/MS;HPLC-LTQ-MS;UPLC-LTQ-MS,394,797,29/11/2017,0,37938769920,"201,710.00",201610
MTBLS395,574423040,Public,02/10/2018,28/10/2016,Alessia Vignoli,NMR,395,800,02/10/2018,574423040,0,"201,810.00",201610
MTBLS396,24872640512,Public,07/11/2017,28/10/2016,Juergen Hartler,HPLC-QTOF-MS;UPLC-QTOF-MS/MS;HPLC-LTQ-MS;UPLC-LTQ-MS,396,801,29/11/2017,0,24872640512,"201,711.00",201610
MTBLS397,4585623552,Public,07/11/2017,30/10/2016,Juergen Hartler,UPLC-LTQ-MS,397,803,29/11/2017,0,4585623552,"201,711.00",201610
MTBLS398,15318986752,Public,07/11/2017,31/10/2016,Juergen Hartler,HPLC-LTQ-MS;UPLC-LTQ-MS;UPLC-QTOF-MS/MS,398,806,29/11/2017,0,15318986752,"201,711.00",201610
MTBLS399,7094272,Public,25/01/2018,01/11/2016,Yujiao Hua,NMR,399,809,25/01/2018,7094272,0,"201,801.00",201611
MTBLS400,75132928,Public,31/01/2018,02/11/2016,Mikheil Gogiashvili,MAS-NMR,400,811,31/01/2018,75132928,0,"201,801.00",201611
MTBLS401,3.08E+11,Public,23/08/2017,03/11/2016,Stephanie Herman,HPLC-LTQ-MS,401,813,23/08/2017,0,3.08E+11,"201,708.00",201611
MTBLS402,2663849984,In Review,30/10/2018,04/11/2016,Zeng Vera,UPLC-LTQ-MS,402,814,31/01/2018,0,2663849984,"201,810.00",201611
MTBLS403,102481920,Public,23/03/2017,08/11/2016,Weidong Dai,UPLC-QTOF-MS,403,827,31/01/2018,0,102481920,"201,703.00",201611
MTBLS404,35758051328,Public,20/01/2017,14/11/2016,Etienne Thevenot,UPLC-LTQ-MS,404,836,01/02/2018,0,35758051328,"201,701.00",201611
MTBLS405,925462528,In Review,14/11/2018,14/11/2016,Jiefei Tong,HPLC-TQ-MS/MS,405,837,07/02/2018,0,925462528,"201,811.00",201611
MTBLS406,8192,Submitted,08/01/2020,08/01/2019,Metabolon Submission,,406,407,08/01/2019,0,8192,"202,001.00",201901
MTBLS407,5263429632,Public,11/01/2019,11/01/2019,"MetaboLights Team, Etienne Thevenot",,407,408,11/01/2019,0,5263429632,"201,901.00",201901
MTBLS408,2.26E+11,Public,22/08/2017,18/11/2016,Zeng Vera,UPLC-QTOF-MS,408,842,06/03/2018,0,2.26E+11,"201,708.00",201611
MTBLS409,8134746112,In Review,12/01/2019,19/11/2016,Xueke Gao,UPLC-QTOF-MS/MS,409,843,11/10/2018,0,8134746112,"201,901.00",201611
MTBLS410,8273367040,Public,07/03/2018,19/11/2016,Xueke Gao,UPLC-QTOF-MS,410,844,07/03/2018,0,8273367040,"201,803.00",201611
MTBLS411,10268672,Public,16/03/2018,21/11/2016,Huizeng Sun,GC-TOF-MS,411,845,16/03/2018,0,10268672,"201,803.00",201611
MTBLS412,64344064,Public,18/12/2017,22/11/2016,Philippe Rocca-Serra,GC-Q-MS,412,846,16/03/2018,0,64344064,"201,712.00",201611
MTBLS413,23197302784,Public,24/01/2018,24/11/2016,Stefan Weidt,UPLC-LTQ-MS,413,847,24/01/2018,0,23197302784,"201,801.00",201611
MTBLS414,25572061184,Public,20/12/2016,29/11/2016,Mogens Johannsen,UPLC-QTOF-MS,414,865,16/03/2018,0,25572061184,"201,612.00",201611
MTBLS415,13047197696,Public,21/03/2017,29/11/2016,James S McKenzie,3D DESI imaging MS,415,866,22/03/2017,0,13047197696,"201,703.00",201611
MTBLS416,688128,Dormant,11/05/2017,01/12/2016,Yuan Song,Insufficient data supplied,416,869,03/12/2016,0,688128,"201,705.00",201612
MTBLS417,10874318848,Public,26/03/2018,10/12/2016,Hyungwon Choi,UPLC-QTOF-MS/MS,417,912,26/03/2018,0,10874318848,"201,803.00",201612
MTBLS418,20674457600,Public,16/04/2018,12/12/2016,mengnan huang,UPLC-QTOF-MS,418,913,16/04/2018,0,20674457600,"201,804.00",201612
MTBLS419,93171712,Public,02/03/2017,28/12/2016,veronica ghini,NMR,419,1045,17/04/2018,93171712,0,"201,703.00",201612
MTBLS420,648937472,Public,19/04/2018,09/01/2017,Kambiz Gilany,GC-QIT-MS,420,1126,19/04/2018,0,648937472,"201,804.00",201701
MTBLS421,36864,Submitted,20/02/2017,17/01/2017,"Anna Maria D'Ursi, Angelica Palisi",NMR,421,1225,17/01/2017,36864,0,"201,702.00",201701
MTBLS422,41091072,Public,03/03/2017,19/01/2017,Tokuwa Kanno,NMR,422,1265,23/04/2018,41091072,0,"201,703.00",201701
MTBLS423,2437607424,Public,09/02/2018,20/01/2017,Sara Samino,UPLC-QTOF-MS,423,1285,24/04/2018,0,2437607424,"201,802.00",201701
MTBLS424,559833088,Public,02/03/2017,23/01/2017,veronica ghini,NMR,424,1305,24/04/2018,559833088,0,"201,703.00",201701
MTBLS425,78450688,Public,24/04/2018,25/01/2017,Vijesh Bhute,NMR,425,1366,24/04/2018,78450688,0,"201,804.00",201701
MTBLS426,1691328512,Public,30/04/2018,25/01/2017,Tom Metz,UPLC-LTQ-MS/MS,426,1367,30/04/2018,0,1691328512,"201,804.00",201701
MTBLS427,14640652288,Public,14/02/2017,31/01/2017,Tom Metz,SPE-IMS-MS,427,1406,01/05/2018,0,14640652288,"201,702.00",201701
MTBLS428,58191872,Public,23/05/2017,06/02/2017,Krista Longnecker,LC-LTQ-MS/MS,428,1485,23/05/2017,0,58191872,"201,705.00",201702
MTBLS429,20484096,Public,01/05/2018,09/02/2017,Patrick Mulder,UPLC-TQ-MS/MS,429,1525,01/05/2018,0,20484096,"201,805.00",201702
MTBLS430,140582912,Public,03/05/2018,14/02/2017,Yili Hu,NMR,430,1586,08/05/2018,140582912,0,"201,805.00",201702
MTBLS431,5091328,Public,03/05/2018,20/02/2017,xia zhao,NMR,431,1587,03/05/2018,5091328,0,"201,805.00",201702
MTBLS432,1756536832,Public,14/07/2017,20/02/2017,Maria Glymenaki,UPLC-IT-TOF-MS/MS,432,1590,03/05/2018,0,1756536832,"201,707.00",201702
MTBLS433,214335488,Public,04/05/2017,21/02/2017,"Natasa Kalogiouri, Steffen Neumann",UPLC-QTOF-MS/MS,433,1626,03/05/2018,0,214335488,"201,705.00",201702
MTBLS434,1743892480,Public,25/05/2018,23/02/2017,Michael Muelleder,UPLC-TQ-MS/MS,434,1665,25/05/2018,0,1743892480,"201,805.00",201702
MTBLS435,11194920960,Public,24/04/2017,02/03/2017,Liu xiubin,UPLC-QTOF-MS,435,1727,04/05/2018,0,11194920960,"201,704.00",201703
MTBLS436,95336275968,Public,08/05/2018,10/03/2017,Roberto Stella,HPLC-LTQ-MS,436,1866,08/05/2018,0,95336275968,"201,805.00",201703
MTBLS437,980357120,Public,30/08/2017,13/03/2017,Takumi Ogawa,GC-QTOF-MS,437,1905,19/06/2018,0,980357120,"201,708.00",201703
MTBLS438,57344,Submitted,25/05/2017,20/03/2017,Xiaoqing Chen,UPLC-QTOF-MS,438,1987,20/03/2017,0,57344,"201,705.00",201703
MTBLS439,5614518272,Dormant,29/03/2017,22/03/2017,Liu xiubin,UPLC-QTOF-MS,439,2027,28/03/2017,0,5614518272,"201,703.00",201703
MTBLS440,450560,Submitted,13/07/2019,13/07/2018,Metabolon Submission,,440,440,13/07/2018,0,450560,"201,907.00",201807
MTBLS441,14173175808,Public,25/08/2017,31/03/2017,Steffen Neumann,UPLC-QTOF-MS,441,2145,25/08/2017,0,14173175808,"201,708.00",201703
MTBLS442,450560,Submitted,13/07/2019,13/07/2018,Metabolon Submission,,442,442,13/07/2018,0,450560,"201,907.00",201807
MTBLS443,86016,Submitted,06/09/2018,05/04/2017,Shawgi Almugadam,HPLC-LTQ-MS,443,2167,30/08/2018,0,86016,"201,809.00",201704
MTBLS444,39395328,Public,20/06/2018,07/04/2017,Vadim Yanshole,NMR,444,2185,20/06/2018,39395328,0,"201,806.00",201704
MTBLS445,11112091648,Public,20/11/2018,10/04/2017,Guillermo Padilla-Gonzalez,UPLC-LTQ-MS,445,2205,20/11/2018,0,11112091648,"201,811.00",201704
MTBLS446,3884396544,Dormant,16/06/2017,13/04/2017,Thomas simmons,Insufficient data supplied,446,2246,13/04/2017,0,3884396544,"201,706.00",201704
MTBLS447,732098560,Public,29/06/2018,18/04/2017,Rameshwar Sharma,GC-TOF-MS,447,2326,29/06/2018,0,732098560,"201,806.00",201704
MTBLS448,860160,Submitted,01/12/2017,19/04/2017,Yin Wang,GC-TOF-MS,448,2345,19/04/2017,0,860160,"201,712.00",201704
MTBLS449,92935925760,Public,06/06/2018,19/04/2017,Michael van Vliet,UPLC-QTOF-MS,449,2346,06/06/2018,0,92935925760,"201,806.00",201704
MTBLS450,271564800,Public,30/01/2018,20/04/2017,Ilka N Abreu,UPLC-TQ-MS,450,2385,30/01/2018,0,271564800,"201,801.00",201704
MTBLS451,20819415040,Public,29/06/2018,20/04/2017,Wataru Aoki,LC-LTQ-MS/MS,451,2405,29/06/2018,0,20819415040,"201,806.00",201704
MTBLS452,21416812544,Public,12/02/2018,25/04/2017,Isabel Vincent,UPLC-LTQ-MS/MS,452,2465,12/02/2018,0,21416812544,"201,802.00",201704
MTBLS453,142008320,In Review,30/09/2018,02/05/2017,Mariya Krestina,NMR,453,2565,29/06/2018,142008320,0,"201,809.00",201705
MTBLS454,651264,Public,18/07/2017,07/05/2017,Nick Harris,HPLC-QTOF-MS/MS,454,2647,12/07/2018,0,651264,"201,707.00",201705
MTBLS455,52695040,Public,11/06/2018,08/05/2017,Marie Margaret Phelan,NMR,455,2648,11/06/2018,52695040,0,"201,806.00",201705
MTBLS456,80360480768,Public,13/07/2018,08/05/2017,Darren Gray,UPLC-QTOF-MS,456,2649,13/07/2018,0,80360480768,"201,807.00",201705
MTBLS457,8783253504,Public,09/01/2018,09/05/2017,Joel Gummer,GC-Q-MS,457,2705,09/01/2018,0,8783253504,"201,801.00",201705
MTBLS458,192512,Submitted,15/07/2017,16/05/2017,Yoshinori Ito,CE-TOF-MS,458,2765,16/05/2017,0,192512,"201,707.00",201705
MTBLS459,1.78E+11,Public,07/06/2017,16/05/2017,Isabel Vincent,UPLC-LTQ-MS/MS,459,2766,07/06/2017,0,1.78E+11,"201,706.00",201705
MTBLS460,7125454848,In Review,26/02/2018,16/05/2017,Maria Tortosa,UPLC-QTOF-MS/MS,460,2805,21/02/2018,0,7125454848,"201,802.00",201705
MTBLS461,3264339968,Public,23/05/2017,16/05/2017,Krista Longnecker,LC-FT-ICR-MS;LC-LTQ-FT-MS/MS;LC-TQ-MS,461,2825,23/05/2017,0,3264339968,"201,705.00",201705
MTBLS462,6451818496,Public,07/11/2017,18/05/2017,Juergen Hartler,UPLC-LTQ-MS/MS,462,2865,29/11/2017,0,6451818496,"201,711.00",201705
MTBLS463,25456640,In Review,01/09/2018,19/05/2017,Marie Margaret Phelan,NMR,463,2885,12/06/2018,25456640,0,"201,809.00",201705
MTBLS464,1.18E+11,Public,16/06/2017,23/05/2017,Isabel Vincent,UPLC-LTQ-MS/MS,464,2945,16/06/2017,0,1.18E+11,"201,706.00",201705
MTBLS465,78142545920,Public,25/07/2018,24/05/2017,Manuja Kaluarachchi,UPLC-QTOF-MS,465,3005,25/07/2018,0,78142545920,"201,807.00",201705
MTBLS466,16384,Dormant,02/06/2017,26/05/2017,bertrand rochat,ISACreator itself submitted,466,3006,26/05/2017,0,16384,"201,706.00",201705
MTBLS467,450560,Submitted,13/07/2019,13/07/2018,Metabolon Submission,,467,468,13/07/2018,0,450560,"201,907.00",201807
MTBLS468,16384,Submitted,25/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,468,470,25/07/2018,0,16384,"201,907.00",201807
MTBLS469,4190396416,Submitted,29/05/2018,29/05/2017,Maria Ulaszewska,HPLC-LTQ-MS,469,3045,13/06/2017,0,4190396416,"201,805.00",201705
MTBLS470,69677056,Public,25/07/2018,30/05/2017,Manuja Kaluarachchi,UPLC-QTOF-MS,470,3065,25/07/2018,0,69677056,"201,807.00",201705
MTBLS471,14463655936,Public,26/07/2018,01/06/2017,Kellen DeLaney,UPLC-LTQ-MS/MS,471,3085,26/07/2018,0,14463655936,"201,807.00",201706
MTBLS472,9279193088,Public,23/06/2017,01/06/2017,Lynn Teesch,UPLC-QTOF-MS,472,3105,23/06/2017,0,9279193088,"201,706.00",201706
MTBLS473,54521880576,Public,11/10/2018,08/06/2017,Maria Ulaszewska,HPLC-LTQ-MS,473,3205,11/10/2018,0,54521880576,"201,810.00",201706
MTBLS474,589824,Dormant,16/06/2017,09/06/2017,Onur Turkoglu,Insufficient data supplied,474,3265,09/06/2017,0,589824,"201,706.00",201706
MTBLS475,28008448,Submitted,08/02/2019,12/06/2017,Jun Liu,UPLC-QTOF-MS/MS;NMR,475,3346,08/02/2018,28008448,0,"201,902.00",201706
MTBLS476,1.55E+11,Submitted,30/06/2017,14/06/2017,bertrand rochat,LC-LTQ-MS,476,3406,14/06/2017,0,1.55E+11,"201,706.00",201706
MTBLS477,16384,Submitted,25/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,477,477,25/07/2018,0,16384,"201,907.00",201807
MTBLS478,14159376384,Public,08/01/2018,16/06/2017,Ilka N Abreu,UPLC-QTOF-MS/MS,478,3408,08/01/2018,0,14159376384,"201,801.00",201706
MTBLS479,32198021120,Public,14/12/2017,19/06/2017,Eva-Maria Pferschy-Wenzig,UPLC-LTQ-MS/MS,479,3447,14/12/2017,0,32198021120,"201,712.00",201706
MTBLS480,97525760,Submitted,19/06/2018,19/06/2017,Manuel Schlimpert,GC-Q-MS,480,3448,19/06/2017,0,97525760,"201,806.00",201706
MTBLS481,878153728,Public,27/07/2018,22/06/2017,Hua Cai,GC-TOF-MS,481,3505,27/07/2018,0,878153728,"201,807.00",201706
MTBLS482,2560000,Public,27/07/2018,26/06/2017,Oleg Shevelev,In vivo MRS,482,3585,27/07/2018,0,2560000,"201,807.00",201706
MTBLS483,3765940224,Public,31/07/2018,27/06/2017,Zhixu Ni,UPLC-QTOF-MS,483,3625,31/07/2018,0,3765940224,"201,807.00",201706
MTBLS484,1094307840,Public,31/07/2018,29/06/2017,HOE HAN GOH,UPLC-QTOF-MS,484,3685,31/07/2018,0,1094307840,"201,807.00",201706
MTBLS485,81920,Submitted,01/07/2018,04/07/2017,Jiuliang Xu,Insufficient data supplied,485,3726,04/07/2017,0,81920,"201,807.00",201707
MTBLS486,69632,Submitted,01/10/2017,05/07/2017,Jiuliang Xu,Insufficient data supplied,486,3766,05/07/2017,0,69632,"201,710.00",201707
MTBLS487,219914240,Public,31/08/2017,06/07/2017,Zoe Hall,3D MALDI imaging MS,487,3806,31/08/2017,0,219914240,"201,708.00",201707
MTBLS488,1.61E+11,Public,23/01/2018,13/07/2017,Beata Pomian,UPLC-LTQ-MS,488,3885,31/07/2018,0,1.61E+11,"201,801.00",201707
MTBLS489,16384,Submitted,25/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,489,489,25/07/2018,0,16384,"201,907.00",201807
MTBLS490,16384,Submitted,25/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,490,490,25/07/2018,0,16384,"201,907.00",201807
MTBLS491,66826240,Submitted,01/09/2017,19/07/2017,Julie Kovarova,LC-LTQ-MS,491,3965,19/07/2017,0,66826240,"201,709.00",201707
MTBLS492,26259742720,Public,31/07/2018,20/07/2017,Tami Swenson,UPLC-QTOF-MS/MS;UPLC-LTQ-MS/MS,492,3986,31/07/2018,0,26259742720,"201,807.00",201707
MTBLS493,9996148736,Public,17/07/2018,24/07/2017,Hock Chuan Yeo,UPLC-QTOF-MS,493,4045,17/07/2018,0,9996148736,"201,807.00",201707
MTBLS494,2754195456,Public,02/08/2018,25/07/2017,Jinping Liu,UPLC-QTOF-MS,494,4086,02/08/2018,0,2754195456,"201,808.00",201707
MTBLS495,191275008,Public,03/08/2018,30/07/2017,jia tu,UPLC-QTOF-MS/MS,495,4145,03/08/2018,0,191275008,"201,808.00",201707
MTBLS496,4607090688,Public,07/08/2018,31/07/2017,qin fu,UPLC-QTOF-MS,496,4147,07/08/2018,0,4607090688,"201,808.00",201707
MTBLS497,1665777664,Public,08/08/2018,01/08/2017,Oluwasola Lawal,TD-GC-TOF-MS,497,4185,08/08/2018,0,1665777664,"201,808.00",201708
MTBLS498,16384,Submitted,31/12/2017,04/08/2017,Metaspace Project,,498,4187,04/08/2017,0,16384,"201,712.00",201708
MTBLS499,16384,Submitted,31/12/2017,04/08/2017,Metaspace Project,,499,4188,04/08/2017,0,16384,"201,712.00",201708
MTBLS500,3725705216,Submitted,31/12/2017,04/08/2017,Metaspace Project,,500,4189,04/08/2017,0,3725705216,"201,712.00",201708
MTBLS501,184356864,Submitted,31/12/2017,04/08/2017,Metaspace Project,,501,4190,04/08/2017,0,184356864,"201,712.00",201708
MTBLS502,1260498944,Submitted,31/12/2017,04/08/2017,Metaspace Project,,502,4191,04/08/2017,0,1260498944,"201,712.00",201708
MTBLS503,2637860864,Submitted,31/12/2017,04/08/2017,Metaspace Project,,503,4192,04/08/2017,0,2637860864,"201,712.00",201708
MTBLS504,1041952768,Submitted,31/12/2017,04/08/2017,Metaspace Project,,504,4193,04/08/2017,0,1041952768,"201,712.00",201708
MTBLS505,20480,Submitted,31/12/2017,04/08/2017,Metaspace Project,,505,4194,04/08/2017,0,20480,"201,712.00",201708
MTBLS506,20480,Submitted,31/12/2017,04/08/2017,Metaspace Project,,506,4195,04/08/2017,0,20480,"201,712.00",201708
MTBLS507,20480,Submitted,31/12/2017,04/08/2017,Metaspace Project,,507,4196,04/08/2017,0,20480,"201,712.00",201708
MTBLS508,20480,Submitted,31/12/2017,04/08/2017,Metaspace Project,,508,4197,04/08/2017,0,20480,"201,712.00",201708
MTBLS509,20480,Submitted,31/12/2017,04/08/2017,Metaspace Project,,509,4198,04/08/2017,0,20480,"201,712.00",201708
MTBLS510,20480,Submitted,31/12/2017,04/08/2017,Metaspace Project,,510,4199,04/08/2017,0,20480,"201,712.00",201708
MTBLS511,20480,Submitted,31/12/2017,04/08/2017,Metaspace Project,,511,4200,04/08/2017,0,20480,"201,712.00",201708
MTBLS512,20480,Submitted,31/12/2017,04/08/2017,Metaspace Project,,512,4201,04/08/2017,0,20480,"201,712.00",201708
MTBLS513,20480,Submitted,31/12/2017,04/08/2017,Metaspace Project,,513,4202,04/08/2017,0,20480,"201,712.00",201708
MTBLS514,20480,Submitted,31/12/2017,04/08/2017,Metaspace Project,,514,4203,04/08/2017,0,20480,"201,712.00",201708
MTBLS515,20480,Submitted,31/12/2017,04/08/2017,Metaspace Project,,515,4204,04/08/2017,0,20480,"201,712.00",201708
MTBLS516,202186752,In Review,10/11/2018,08/08/2017,Vijesh Bhute,NMR,516,4265,10/08/2018,202186752,0,"201,811.00",201708
MTBLS517,6.86E+11,Public,01/12/2017,25/08/2017,Jessica Kissinger,HPLC-LTQ-MS,517,517,10/08/2018,0,6.86E+11,"201,712.00",201708
MTBLS518,7.44E+11,Public,25/09/2017,08/08/2017,Jessica Kissinger,HPLC-LTQ-MS,518,4305,10/08/2018,0,7.44E+11,"201,709.00",201708
MTBLS519,212111360,Public,09/01/2018,08/08/2017,Nancy Engle,GC-Q-MS,519,4325,09/01/2018,0,212111360,"201,801.00",201708
MTBLS520,21673336832,Public,18/06/2018,09/08/2017,Kristian Peters,UPLC-QTOF-MS,520,4326,10/08/2018,0,21673336832,"201,806.00",201708
MTBLS521,69632,Submitted,10/08/2018,11/08/2017,Hui Lu,UPLC-QTOF-MS,521,4385,11/08/2017,0,69632,"201,808.00",201708
MTBLS522,2421612544,Public,11/10/2018,11/08/2017,Rossarin Tansawat,GC-TQ-MS,522,4405,11/10/2018,0,2421612544,"201,810.00",201708
MTBLS523,4868714496,Public,13/08/2018,11/08/2017,James MacRae,HPLC-LTQ-MS,523,4406,13/08/2018,0,4868714496,"201,808.00",201708
MTBLS524,56655872,Public,14/08/2018,11/08/2017,Mohamed Nawfal Triba,NMR,524,4408,14/08/2018,56655872,0,"201,808.00",201708
MTBLS525,23341625344,Public,26/10/2017,13/08/2017,John Chodkowski,UPLC-QTOF-MS/MS,525,4409,26/10/2017,0,23341625344,"201,710.00",201708
MTBLS526,468013056,Public,11/09/2018,14/08/2017,Hyung-Kyoon Choi,GC-Q-MS,526,4410,11/09/2018,0,468013056,"201,809.00",201708
MTBLS527,3042004992,Public,14/09/2018,17/08/2017,Eun Sung Jung,GC-TOF-MS;UPLC-QTOF-MS,527,4413,14/09/2018,0,3042004992,"201,809.00",201708
MTBLS528,36936544256,Public,03/04/2018,21/08/2017,Takayuki Tohge,HPLC-LTQ-MS,528,4485,03/04/2018,0,36936544256,"201,804.00",201708
MTBLS529,8.70E+11,In Curation,30/11/2018,25/08/2017,Arvind Subbaraj,HPLC-LTQ-MS,529,4605,01/11/2018,0,8.70E+11,"201,811.00",201708
