ACC	StudySize	Status	Releasedate	SubmissionDate	UserName	Technique	AccShort	StudyID	UpdateDate	nmr_size	ms_size	Empty?	150
MTBLS19	9793167360.0	Public	30/06/2013	11/06/2013	Jinlian Wang, Habtom Ressom	L	19.0	3244032.0	04/12/2015	0.0	9793167360.0	201,306.00	201306.0
MTBLS19	9793167360.0	Public	30/06/2013	11/06/2013	Jinlian Wang, Habtom Ressom	C	19.0	3244032.0	04/12/2015	0.0	9793167360.0	201,306.00	201306.0
MTBLS19	9793167360.0	Public	30/06/2013	11/06/2013	Jinlian Wang, Habtom Ressom	-	19.0	3244032.0	04/12/2015	0.0	9793167360.0	201,306.00	201306.0
MTBLS19	9793167360.0	Public	30/06/2013	11/06/2013	Jinlian Wang, Habtom Ressom	Q	19.0	3244032.0	04/12/2015	0.0	9793167360.0	201,306.00	201306.0
MTBLS19	9793167360.0	Public	30/06/2013	11/06/2013	Jinlian Wang, Habtom Ressom	T	19.0	3244032.0	04/12/2015	0.0	9793167360.0	201,306.00	201306.0
MTBLS19	9793167360.0	Public	30/06/2013	11/06/2013	Jinlian Wang, Habtom Ressom	O	19.0	3244032.0	04/12/2015	0.0	9793167360.0	201,306.00	201306.0
MTBLS19	9793167360.0	Public	30/06/2013	11/06/2013	Jinlian Wang, Habtom Ressom	F	19.0	3244032.0	04/12/2015	0.0	9793167360.0	201,306.00	201306.0
MTBLS19	9793167360.0	Public	30/06/2013	11/06/2013	Jinlian Wang, Habtom Ressom	-	19.0	3244032.0	04/12/2015	0.0	9793167360.0	201,306.00	201306.0
MTBLS19	9793167360.0	Public	30/06/2013	11/06/2013	Jinlian Wang, Habtom Ressom	M	19.0	3244032.0	04/12/2015	0.0	9793167360.0	201,306.00	201306.0
MTBLS19	9793167360.0	Public	30/06/2013	11/06/2013	Jinlian Wang, Habtom Ressom	S	19.0	3244032.0	04/12/2015	0.0	9793167360.0	201,306.00	201306.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	F	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	I	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	A	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	-	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	L	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	T	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	Q	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	-	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	M	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	S	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	/	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	M	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	S	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	;	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	U	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	P	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	L	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	C	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	-	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	L	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	T	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	Q	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	-	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	M	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	S	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	/	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	M	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS20	4900081664.0	Public	26/07/2013	06/08/2012	Christophe Junot	S	20.0	3735552.0	04/12/2015	0.0	4900081664.0	201,307.00	201208.0
MTBLS21	980504576.0	Public	21/09/2012	21/09/2012	Nils Hoffmann	G	21.0	1114112.0	11/12/2015	0.0	980504576.0	201,209.00	201209.0
MTBLS21	980504576.0	Public	21/09/2012	21/09/2012	Nils Hoffmann	C	21.0	1114112.0	11/12/2015	0.0	980504576.0	201,209.00	201209.0
MTBLS21	980504576.0	Public	21/09/2012	21/09/2012	Nils Hoffmann	-	21.0	1114112.0	11/12/2015	0.0	980504576.0	201,209.00	201209.0
MTBLS21	980504576.0	Public	21/09/2012	21/09/2012	Nils Hoffmann	Q	21.0	1114112.0	11/12/2015	0.0	980504576.0	201,209.00	201209.0
MTBLS21	980504576.0	Public	21/09/2012	21/09/2012	Nils Hoffmann	I	21.0	1114112.0	11/12/2015	0.0	980504576.0	201,209.00	201209.0
MTBLS21	980504576.0	Public	21/09/2012	21/09/2012	Nils Hoffmann	T	21.0	1114112.0	11/12/2015	0.0	980504576.0	201,209.00	201209.0
MTBLS21	980504576.0	Public	21/09/2012	21/09/2012	Nils Hoffmann	-	21.0	1114112.0	11/12/2015	0.0	980504576.0	201,209.00	201209.0
MTBLS21	980504576.0	Public	21/09/2012	21/09/2012	Nils Hoffmann	M	21.0	1114112.0	11/12/2015	0.0	980504576.0	201,209.00	201209.0
MTBLS21	980504576.0	Public	21/09/2012	21/09/2012	Nils Hoffmann	S	21.0	1114112.0	11/12/2015	0.0	980504576.0	201,209.00	201209.0
MTBLS22	1177702400.0	Public	14/09/2015	11/09/2015	Joachim Kopka	G	22.0	14450688.0	22/03/2017	0.0	1177702400.0	201,509.00	201509.0
MTBLS22	1177702400.0	Public	14/09/2015	11/09/2015	Joachim Kopka	C	22.0	14450688.0	22/03/2017	0.0	1177702400.0	201,509.00	201509.0
MTBLS22	1177702400.0	Public	14/09/2015	11/09/2015	Joachim Kopka	-	22.0	14450688.0	22/03/2017	0.0	1177702400.0	201,509.00	201509.0
MTBLS22	1177702400.0	Public	14/09/2015	11/09/2015	Joachim Kopka	T	22.0	14450688.0	22/03/2017	0.0	1177702400.0	201,509.00	201509.0
MTBLS22	1177702400.0	Public	14/09/2015	11/09/2015	Joachim Kopka	O	22.0	14450688.0	22/03/2017	0.0	1177702400.0	201,509.00	201509.0
MTBLS22	1177702400.0	Public	14/09/2015	11/09/2015	Joachim Kopka	F	22.0	14450688.0	22/03/2017	0.0	1177702400.0	201,509.00	201509.0
MTBLS22	1177702400.0	Public	14/09/2015	11/09/2015	Joachim Kopka	-	22.0	14450688.0	22/03/2017	0.0	1177702400.0	201,509.00	201509.0
MTBLS22	1177702400.0	Public	14/09/2015	11/09/2015	Joachim Kopka	M	22.0	14450688.0	22/03/2017	0.0	1177702400.0	201,509.00	201509.0
MTBLS22	1177702400.0	Public	14/09/2015	11/09/2015	Joachim Kopka	S	22.0	14450688.0	22/03/2017	0.0	1177702400.0	201,509.00	201509.0
MTBLS23	222404608.0	Public	05/09/2012	24/08/2012	Tom Metz	G	23.0	1081344.0	17/12/2015	0.0	222404608.0	201,209.00	201208.0
MTBLS23	222404608.0	Public	05/09/2012	24/08/2012	Tom Metz	C	23.0	1081344.0	17/12/2015	0.0	222404608.0	201,209.00	201208.0
MTBLS23	222404608.0	Public	05/09/2012	24/08/2012	Tom Metz	-	23.0	1081344.0	17/12/2015	0.0	222404608.0	201,209.00	201208.0
MTBLS23	222404608.0	Public	05/09/2012	24/08/2012	Tom Metz	Q	23.0	1081344.0	17/12/2015	0.0	222404608.0	201,209.00	201208.0
MTBLS23	222404608.0	Public	05/09/2012	24/08/2012	Tom Metz	-	23.0	1081344.0	17/12/2015	0.0	222404608.0	201,209.00	201208.0
MTBLS23	222404608.0	Public	05/09/2012	24/08/2012	Tom Metz	M	23.0	1081344.0	17/12/2015	0.0	222404608.0	201,209.00	201208.0
MTBLS23	222404608.0	Public	05/09/2012	24/08/2012	Tom Metz	S	23.0	1081344.0	17/12/2015	0.0	222404608.0	201,209.00	201208.0
MTBLS24	66895872.0	Public	21/10/2012	21/10/2012	Helena Zacharias	N	24.0	1146880.0	17/12/2015	66895872.0	0.0	201,210.00	201210.0
MTBLS24	66895872.0	Public	21/10/2012	21/10/2012	Helena Zacharias	M	24.0	1146880.0	17/12/2015	66895872.0	0.0	201,210.00	201210.0
MTBLS24	66895872.0	Public	21/10/2012	21/10/2012	Helena Zacharias	R	24.0	1146880.0	17/12/2015	66895872.0	0.0	201,210.00	201210.0
MTBLS25	37134336.0	Public	10/01/2013	03/01/2013	Matthias Klein	N	25.0	1769472.0	17/12/2015	37134336.0	0.0	201,301.00	201301.0
MTBLS25	37134336.0	Public	10/01/2013	03/01/2013	Matthias Klein	M	25.0	1769472.0	17/12/2015	37134336.0	0.0	201,301.00	201301.0
MTBLS25	37134336.0	Public	10/01/2013	03/01/2013	Matthias Klein	R	25.0	1769472.0	17/12/2015	37134336.0	0.0	201,301.00	201301.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	U	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	P	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	L	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	C	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	-	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	F	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	T	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	-	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	I	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	C	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	R	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	-	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	M	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	S	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	;	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	U	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	P	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	L	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	C	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	-	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	L	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	T	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	Q	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	-	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	F	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	T	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	-	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	M	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS26	4894842880.0	Public	19/08/2014	14/11/2012	Harald Köfeler	S	26.0	7471104.0	01/02/2016	0.0	4894842880.0	201,408.00	201211.0
MTBLS27	1301581824.0	Public	15/12/2016	24/10/2014	Faith Coldren, Aalim Weljie	G	27.0	9043968.0	15/12/2016	0.0	1301581824.0	201,612.00	201410.0
MTBLS27	1301581824.0	Public	15/12/2016	24/10/2014	Faith Coldren, Aalim Weljie	C	27.0	9043968.0	15/12/2016	0.0	1301581824.0	201,612.00	201410.0
MTBLS27	1301581824.0	Public	15/12/2016	24/10/2014	Faith Coldren, Aalim Weljie	-	27.0	9043968.0	15/12/2016	0.0	1301581824.0	201,612.00	201410.0
MTBLS27	1301581824.0	Public	15/12/2016	24/10/2014	Faith Coldren, Aalim Weljie	T	27.0	9043968.0	15/12/2016	0.0	1301581824.0	201,612.00	201410.0
MTBLS27	1301581824.0	Public	15/12/2016	24/10/2014	Faith Coldren, Aalim Weljie	O	27.0	9043968.0	15/12/2016	0.0	1301581824.0	201,612.00	201410.0
MTBLS27	1301581824.0	Public	15/12/2016	24/10/2014	Faith Coldren, Aalim Weljie	F	27.0	9043968.0	15/12/2016	0.0	1301581824.0	201,612.00	201410.0
MTBLS27	1301581824.0	Public	15/12/2016	24/10/2014	Faith Coldren, Aalim Weljie	-	27.0	9043968.0	15/12/2016	0.0	1301581824.0	201,612.00	201410.0
MTBLS27	1301581824.0	Public	15/12/2016	24/10/2014	Faith Coldren, Aalim Weljie	M	27.0	9043968.0	15/12/2016	0.0	1301581824.0	201,612.00	201410.0
MTBLS27	1301581824.0	Public	15/12/2016	24/10/2014	Faith Coldren, Aalim Weljie	S	27.0	9043968.0	15/12/2016	0.0	1301581824.0	201,612.00	201410.0
MTBLS28	123753000000.0	Public	06/05/2014	18/01/2013	Majda Haznadar	U	28.0	1376256.0	17/02/2016	0.0	123753000000.0	201,405.00	201301.0
MTBLS28	123753000000.0	Public	06/05/2014	18/01/2013	Majda Haznadar	P	28.0	1376256.0	17/02/2016	0.0	123753000000.0	201,405.00	201301.0
MTBLS28	123753000000.0	Public	06/05/2014	18/01/2013	Majda Haznadar	L	28.0	1376256.0	17/02/2016	0.0	123753000000.0	201,405.00	201301.0
MTBLS28	123753000000.0	Public	06/05/2014	18/01/2013	Majda Haznadar	C	28.0	1376256.0	17/02/2016	0.0	123753000000.0	201,405.00	201301.0
MTBLS28	123753000000.0	Public	06/05/2014	18/01/2013	Majda Haznadar	-	28.0	1376256.0	17/02/2016	0.0	123753000000.0	201,405.00	201301.0
MTBLS28	123753000000.0	Public	06/05/2014	18/01/2013	Majda Haznadar	Q	28.0	1376256.0	17/02/2016	0.0	123753000000.0	201,405.00	201301.0
MTBLS28	123753000000.0	Public	06/05/2014	18/01/2013	Majda Haznadar	T	28.0	1376256.0	17/02/2016	0.0	123753000000.0	201,405.00	201301.0
MTBLS28	123753000000.0	Public	06/05/2014	18/01/2013	Majda Haznadar	O	28.0	1376256.0	17/02/2016	0.0	123753000000.0	201,405.00	201301.0
MTBLS28	123753000000.0	Public	06/05/2014	18/01/2013	Majda Haznadar	F	28.0	1376256.0	17/02/2016	0.0	123753000000.0	201,405.00	201301.0
MTBLS28	123753000000.0	Public	06/05/2014	18/01/2013	Majda Haznadar	-	28.0	1376256.0	17/02/2016	0.0	123753000000.0	201,405.00	201301.0
MTBLS28	123753000000.0	Public	06/05/2014	18/01/2013	Majda Haznadar	M	28.0	1376256.0	17/02/2016	0.0	123753000000.0	201,405.00	201301.0
MTBLS28	123753000000.0	Public	06/05/2014	18/01/2013	Majda Haznadar	S	28.0	1376256.0	17/02/2016	0.0	123753000000.0	201,405.00	201301.0
MTBLS29	1347997696.0	Public	22/05/2013	10/05/2013	Alfredo Ibanez	M	29.0	3112960.0	03/02/2017	0.0	1347997696.0	201,305.00	201305.0
MTBLS29	1347997696.0	Public	22/05/2013	10/05/2013	Alfredo Ibanez	A	29.0	3112960.0	03/02/2017	0.0	1347997696.0	201,305.00	201305.0
MTBLS29	1347997696.0	Public	22/05/2013	10/05/2013	Alfredo Ibanez	L	29.0	3112960.0	03/02/2017	0.0	1347997696.0	201,305.00	201305.0
MTBLS29	1347997696.0	Public	22/05/2013	10/05/2013	Alfredo Ibanez	D	29.0	3112960.0	03/02/2017	0.0	1347997696.0	201,305.00	201305.0
MTBLS29	1347997696.0	Public	22/05/2013	10/05/2013	Alfredo Ibanez	I	29.0	3112960.0	03/02/2017	0.0	1347997696.0	201,305.00	201305.0
MTBLS29	1347997696.0	Public	22/05/2013	10/05/2013	Alfredo Ibanez	-	29.0	3112960.0	03/02/2017	0.0	1347997696.0	201,305.00	201305.0
MTBLS29	1347997696.0	Public	22/05/2013	10/05/2013	Alfredo Ibanez	T	29.0	3112960.0	03/02/2017	0.0	1347997696.0	201,305.00	201305.0
MTBLS29	1347997696.0	Public	22/05/2013	10/05/2013	Alfredo Ibanez	O	29.0	3112960.0	03/02/2017	0.0	1347997696.0	201,305.00	201305.0
MTBLS29	1347997696.0	Public	22/05/2013	10/05/2013	Alfredo Ibanez	F	29.0	3112960.0	03/02/2017	0.0	1347997696.0	201,305.00	201305.0
MTBLS29	1347997696.0	Public	22/05/2013	10/05/2013	Alfredo Ibanez	/	29.0	3112960.0	03/02/2017	0.0	1347997696.0	201,305.00	201305.0
MTBLS29	1347997696.0	Public	22/05/2013	10/05/2013	Alfredo Ibanez	T	29.0	3112960.0	03/02/2017	0.0	1347997696.0	201,305.00	201305.0
MTBLS29	1347997696.0	Public	22/05/2013	10/05/2013	Alfredo Ibanez	O	29.0	3112960.0	03/02/2017	0.0	1347997696.0	201,305.00	201305.0
MTBLS29	1347997696.0	Public	22/05/2013	10/05/2013	Alfredo Ibanez	F	29.0	3112960.0	03/02/2017	0.0	1347997696.0	201,305.00	201305.0
MTBLS29	1347997696.0	Public	22/05/2013	10/05/2013	Alfredo Ibanez	-	29.0	3112960.0	03/02/2017	0.0	1347997696.0	201,305.00	201305.0
MTBLS29	1347997696.0	Public	22/05/2013	10/05/2013	Alfredo Ibanez	M	29.0	3112960.0	03/02/2017	0.0	1347997696.0	201,305.00	201305.0
MTBLS29	1347997696.0	Public	22/05/2013	10/05/2013	Alfredo Ibanez	S	29.0	3112960.0	03/02/2017	0.0	1347997696.0	201,305.00	201305.0
MTBLS30	5021696.0	Submitted	10/04/2013	08/02/2013	Reza Salek	G	30.0	2457600.0	20/09/2018	0.0	5021696.0	201,304.00	201302.0
MTBLS30	5021696.0	Submitted	10/04/2013	08/02/2013	Reza Salek	C	30.0	2457600.0	20/09/2018	0.0	5021696.0	201,304.00	201302.0
MTBLS30	5021696.0	Submitted	10/04/2013	08/02/2013	Reza Salek	-	30.0	2457600.0	20/09/2018	0.0	5021696.0	201,304.00	201302.0
MTBLS30	5021696.0	Submitted	10/04/2013	08/02/2013	Reza Salek	Q	30.0	2457600.0	20/09/2018	0.0	5021696.0	201,304.00	201302.0
MTBLS30	5021696.0	Submitted	10/04/2013	08/02/2013	Reza Salek	-	30.0	2457600.0	20/09/2018	0.0	5021696.0	201,304.00	201302.0
MTBLS30	5021696.0	Submitted	10/04/2013	08/02/2013	Reza Salek	M	30.0	2457600.0	20/09/2018	0.0	5021696.0	201,304.00	201302.0
MTBLS30	5021696.0	Submitted	10/04/2013	08/02/2013	Reza Salek	S	30.0	2457600.0	20/09/2018	0.0	5021696.0	201,304.00	201302.0
MTBLS30	5021696.0	Submitted	10/04/2013	08/02/2013	Reza Salek	;	30.0	2457600.0	20/09/2018	0.0	5021696.0	201,304.00	201302.0
MTBLS30	5021696.0	Submitted	10/04/2013	08/02/2013	Reza Salek	F	30.0	2457600.0	20/09/2018	0.0	5021696.0	201,304.00	201302.0
MTBLS30	5021696.0	Submitted	10/04/2013	08/02/2013	Reza Salek	I	30.0	2457600.0	20/09/2018	0.0	5021696.0	201,304.00	201302.0
MTBLS30	5021696.0	Submitted	10/04/2013	08/02/2013	Reza Salek	A	30.0	2457600.0	20/09/2018	0.0	5021696.0	201,304.00	201302.0
MTBLS30	5021696.0	Submitted	10/04/2013	08/02/2013	Reza Salek	-	30.0	2457600.0	20/09/2018	0.0	5021696.0	201,304.00	201302.0
MTBLS30	5021696.0	Submitted	10/04/2013	08/02/2013	Reza Salek	T	30.0	2457600.0	20/09/2018	0.0	5021696.0	201,304.00	201302.0
MTBLS30	5021696.0	Submitted	10/04/2013	08/02/2013	Reza Salek	Q	30.0	2457600.0	20/09/2018	0.0	5021696.0	201,304.00	201302.0
MTBLS30	5021696.0	Submitted	10/04/2013	08/02/2013	Reza Salek	-	30.0	2457600.0	20/09/2018	0.0	5021696.0	201,304.00	201302.0
MTBLS30	5021696.0	Submitted	10/04/2013	08/02/2013	Reza Salek	M	30.0	2457600.0	20/09/2018	0.0	5021696.0	201,304.00	201302.0
MTBLS30	5021696.0	Submitted	10/04/2013	08/02/2013	Reza Salek	S	30.0	2457600.0	20/09/2018	0.0	5021696.0	201,304.00	201302.0
MTBLS30	5021696.0	Submitted	10/04/2013	08/02/2013	Reza Salek	/	30.0	2457600.0	20/09/2018	0.0	5021696.0	201,304.00	201302.0
MTBLS30	5021696.0	Submitted	10/04/2013	08/02/2013	Reza Salek	M	30.0	2457600.0	20/09/2018	0.0	5021696.0	201,304.00	201302.0
MTBLS30	5021696.0	Submitted	10/04/2013	08/02/2013	Reza Salek	S	30.0	2457600.0	20/09/2018	0.0	5021696.0	201,304.00	201302.0
MTBLS31	90824704.0	Public	09/05/2013	09/05/2013	Peter Askovich	L	31.0	2949120.0	26/01/2018	0.0	90824704.0	201,305.00	201305.0
MTBLS31	90824704.0	Public	09/05/2013	09/05/2013	Peter Askovich	C	31.0	2949120.0	26/01/2018	0.0	90824704.0	201,305.00	201305.0
MTBLS31	90824704.0	Public	09/05/2013	09/05/2013	Peter Askovich	-	31.0	2949120.0	26/01/2018	0.0	90824704.0	201,305.00	201305.0
MTBLS31	90824704.0	Public	09/05/2013	09/05/2013	Peter Askovich	L	31.0	2949120.0	26/01/2018	0.0	90824704.0	201,305.00	201305.0
MTBLS31	90824704.0	Public	09/05/2013	09/05/2013	Peter Askovich	T	31.0	2949120.0	26/01/2018	0.0	90824704.0	201,305.00	201305.0
MTBLS31	90824704.0	Public	09/05/2013	09/05/2013	Peter Askovich	Q	31.0	2949120.0	26/01/2018	0.0	90824704.0	201,305.00	201305.0
MTBLS31	90824704.0	Public	09/05/2013	09/05/2013	Peter Askovich	-	31.0	2949120.0	26/01/2018	0.0	90824704.0	201,305.00	201305.0
MTBLS31	90824704.0	Public	09/05/2013	09/05/2013	Peter Askovich	M	31.0	2949120.0	26/01/2018	0.0	90824704.0	201,305.00	201305.0
MTBLS31	90824704.0	Public	09/05/2013	09/05/2013	Peter Askovich	S	31.0	2949120.0	26/01/2018	0.0	90824704.0	201,305.00	201305.0
MTBLS31	90824704.0	Public	09/05/2013	09/05/2013	Peter Askovich	/	31.0	2949120.0	26/01/2018	0.0	90824704.0	201,305.00	201305.0
MTBLS31	90824704.0	Public	09/05/2013	09/05/2013	Peter Askovich	M	31.0	2949120.0	26/01/2018	0.0	90824704.0	201,305.00	201305.0
MTBLS31	90824704.0	Public	09/05/2013	09/05/2013	Peter Askovich	S	31.0	2949120.0	26/01/2018	0.0	90824704.0	201,305.00	201305.0
MTBLS32	139784192.0	Public	30/05/2013	09/05/2013	Peter Askovich	L	32.0	2981888.0	26/01/2018	0.0	139784192.0	201,305.00	201305.0
MTBLS32	139784192.0	Public	30/05/2013	09/05/2013	Peter Askovich	C	32.0	2981888.0	26/01/2018	0.0	139784192.0	201,305.00	201305.0
MTBLS32	139784192.0	Public	30/05/2013	09/05/2013	Peter Askovich	-	32.0	2981888.0	26/01/2018	0.0	139784192.0	201,305.00	201305.0
MTBLS32	139784192.0	Public	30/05/2013	09/05/2013	Peter Askovich	L	32.0	2981888.0	26/01/2018	0.0	139784192.0	201,305.00	201305.0
